chr1	155127876	155127877	.	-1	-1	.	-1
chr1	155897808	155897809	.	-1	-1	.	-1
chr1	156082572	156082573	.	-1	-1	.	-1
chr1	156463727	156463728	chr1	156459914	156481930	0.481	1
chr1	156934840	156934841	.	-1	-1	.	-1
chr1	158831351	158831352	.	-1	-1	.	-1
chr1	159918107	159918108	chr1	159911869	159922217	0.55	1
chr1	160115759	160115760	.	-1	-1	.	-1
chr1	160343294	160343295	.	-1	-1	.	-1
chr1	160400564	160400565	.	-1	-1	.	-1
chr1	160995211	160995212	.	-1	-1	.	-1
chr1	161314381	161314382	.	-1	-1	.	-1
chr1	162790702	162790703	.	-1	-1	.	-1
chr1	164555584	164555585	.	-1	-1	.	-1
chr1	167220876	167220877	.	-1	-1	.	-1
chr1	169722640	169722641	.	-1	-1	.	-1
chr1	174999163	174999164	.	-1	-1	.	-1
chr1	179550539	179550540	.	-1	-1	.	-1
chr1	182378098	182378099	chr1	182376354	182378635	0.039	1
chr1	198638457	198638458	.	-1	-1	.	-1
chr1	201359008	201359009	chr1	201352761	201362688	0.431	1
chr1	201403784	201403785	.	-1	-1	.	-1
chr1	203626832	203626833	.	-1	-1	.	-1
chr1	204073115	204073116	.	-1	-1	.	-1
chr1	207034366	207034367	.	-1	-1	.	-1
chr1	211658657	211658658	.	-1	-1	.	-1
chr1	212285410	212285411	.	-1	-1	.	-1
chr1	213983181	213983182	chr1	213980921	213984653	0.234	1
chr1	215622891	215622892	.	-1	-1	.	-1
chr1	216503246	216503247	chr1	216502030	216503545	0.058	1
chr1	218345336	218345337	.	-1	-1	.	-1
chr1	219968600	219968601	.	-1	-1	.	-1
chr1	223779893	223779894	.	-1	-1	.	-1
chr1	224896262	224896263	.	-1	-1	.	-1
chr1	225886282	225886283	.	-1	-1	.	-1
chr1	225936598	225936599	.	-1	-1	.	-1
chr1	226870184	226870185	.	-1	-1	.	-1
chr1	227918656	227918657	.	-1	-1	.	-1
chr1	228006998	228006999	.	-1	-1	.	-1
chr1	228139962	228139963	.	-1	-1	.	-1
chr1	228208044	228208045	.	-1	-1	.	-1
chr1	229430365	229430366	.	-1	-1	.	-1
chr1	236795260	236795261	.	-1	-1	.	-1
chr1	243488233	243488234	chr1	243487965	243489366	0.015	1
chr10	8045378	8045379	.	-1	-1	.	-1
chr10	11920022	11920023	.	-1	-1	.	-1
chr10	16823966	16823967	.	-1	-1	.	-1
chr10	27397121	27397122	.	-1	-1	.	-1
chr10	27775186	27775187	.	-1	-1	.	-1
chr10	33177492	33177493	.	-1	-1	.	-1
chr10	35638247	35638248	.	-1	-1	.	-1
chr10	44370165	44370166	.	-1	-1	.	-1
chr10	46033307	46033308	.	-1	-1	.	-1
chr10	47487219	47487220	.	-1	-1	.	-1
chr10	50990888	50990889	.	-1	-1	.	-1
chr10	60026298	60026299	.	-1	-1	.	-1
chr10	67884656	67884657	.	-1	-1	.	-1
chr10	70431936	70431937	chr10	70429592	70433328	0.394	1
chr10	71396920	71396921	.	-1	-1	.	-1
chr10	71508153	71508154	.	-1	-1	.	-1
chr10	73631612	73631613	.	-1	-1	.	-1
chr10	74824927	74824928	.	-1	-1	.	-1
chr10	86755786	86755787	.	-1	-1	.	-1
chr10	87862638	87862639	.	-1	-1	.	-1
chr10	88934822	88934823	chr10	88934787	88937974	0.102	1
chr10	90912096	90912097	chr10	90906873	90914104	0.162	1
chr10	93073475	93073476	.	-1	-1	.	-1
chr10	93591687	93591688	.	-1	-1	.	-1
chr10	97766751	97766752	.	-1	-1	.	-1
chr10	100288149	100288150	.	-1	-1	.	-1
chr10	100463009	100463010	.	-1	-1	.	-1
chr10	101226994	101226995	.	-1	-1	.	-1
chr10	101354033	101354034	.	-1	-1	.	-1
chr10	101770109	101770110	.	-1	-1	.	-1
chr10	102503972	102503973	.	-1	-1	.	-1
chr10	110919367	110919368	.	-1	-1	.	-1
chr10	112950247	112950248	.	-1	-1	.	-1
chr10	119207571	119207572	.	-1	-1	.	-1
chr10	120851305	120851306	.	-1	-1	.	-1
chr10	121478332	121478333	.	-1	-1	.	-1
chr10	122458551	122458552	chr10	122458329	122459297	0.016	1
chr10	125753580	125753581	.	-1	-1	.	-1
chr10	125823546	125823547	.	-1	-1	.	-1
chr10	127737185	127737186	.	-1	-1	.	-1
chr10	129467190	129467191	.	-1	-1	.	-1
chr10	130136391	130136392	.	-1	-1	.	-1
chr11	532242	532243	chr11	531231	532875	0.045	1
chr11	537527	537528	.	-1	-1	.	-1
chr11	1838981	1838982	.	-1	-1	.	-1
chr11	1995165	1995166	chr11	1992595	1995344	0.32	1
chr11	2129112	2129113	.	-1	-1	.	-1
chr11	2597308	2597309	.	-1	-1	.	-1
chr11	5268345	5268346	.	-1	-1	.	-1
chr11	6603708	6603709	.	-1	-1	.	-1
chr11	6621330	6621331	.	-1	-1	.	-1
chr11	8391868	8391869	.	-1	-1	.	-1
chr11	12094008	12094009	.	-1	-1	.	-1
chr11	15966449	15966450	chr11	15957748	15975408	0.379	1
chr11	17365172	17365173	.	-1	-1	.	-1
chr11	17719571	17719572	.	-1	-1	.	-1
chr11	31784779	31784780	.	-1	-1	.	-1
chr11	32387775	32387776	.	-1	-1	.	-1
chr11	34438934	34438935	.	-1	-1	.	-1
chr11	35138882	35138883	.	-1	-1	.	-1
chr11	47214465	47214466	.	-1	-1	.	-1
chr11	47331406	47331407	chr11	47324245	47351202	0.566	1
chr11	59171430	59171431	.	-1	-1	.	-1
chr11	61752636	61752637	.	-1	-1	.	-1
chr11	61792911	61792912	.	-1	-1	.	-1
chr11	62615296	62615297	.	-1	-1	.	-1
chr11	64234584	64234585	.	-1	-1	.	-1
chr11	65040901	65040902	.	-1	-1	.	-1
chr11	65497606	65497607	.	-1	-1	.	-1
chr11	65538559	65538560	.	-1	-1	.	-1
chr11	65823022	65823023	.	-1	-1	.	-1
chr11	66510606	66510607	.	-1	-1	.	-1
chr11	67266473	67266474	.	-1	-1	.	-1
chr11	67468174	67468175	.	-1	-1	.	-1
chr11	67583742	67583743	.	-1	-1	.	-1
chr11	68312591	68312592	.	-1	-1	.	-1
chr11	68903863	68903864	.	-1	-1	.	-1
chr11	69698238	69698239	.	-1	-1	.	-1
chr11	72189558	72189559	.	-1	-1	.	-1
chr11	72576141	72576142	.	-1	-1	.	-1
chr11	76186325	76186326	chr11	76183992	76189224	0.185	1
chr11	85694224	85694225	.	-1	-1	.	-1
chr11	95976598	95976599	.	-1	-1	.	-1
chr11	102942995	102942996	.	-1	-1	.	-1
chr11	103109410	103109411	.	-1	-1	.	-1
chr11	113314579	113314580	.	-1	-1	.	-1
chr11	113733187	113733188	chr11	113733136	113737497	0.073	1
chr11	114059041	114059042	.	-1	-1	.	-1
chr11	114257787	114257788	.	-1	-1	.	-1
chr11	116829706	116829707	.	-1	-1	.	-1
chr11	116835751	116835752	.	-1	-1	.	-1
chr11	117199370	117199371	.	-1	-1	.	-1
chr11	118436456	118436457	.	-1	-1	.	-1
chr11	119084866	119084867	.	-1	-1	.	-1
chr11	124739942	124739943	.	-1	-1	.	-1
chr11	124883691	124883692	.	-1	-1	.	-1
chr11	128458761	128458762	chr11	128450794	128459048	0.335	1
chr11	134069071	134069072	.	-1	-1	.	-1
chr12	280057	280058	.	-1	-1	.	-1
chr12	1529891	1529892	.	-1	-1	.	-1
chr12	1970772	1970773	chr12	1969574	1977798	0.582	1
chr12	2857680	2857681	.	-1	-1	.	-1
chr12	5531869	5531870	.	-1	-1	.	-1
chr12	5948877	5948878	.	-1	-1	.	-1
chr12	6913745	6913746	.	-1	-1	.	-1
chr12	7115736	7115737	.	-1	-1	.	-1
chr12	8913896	8913897	.	-1	-1	.	-1
chr12	10212458	10212459	.	-1	-1	.	-1
chr12	12116025	12116026	.	-1	-1	.	-1
chr12	15107783	15107784	.	-1	-1	.	-1
chr12	16347142	16347143	.	-1	-1	.	-1
chr12	21764955	21764956	chr12	21764201	21773321	0.139	1
chr12	23529504	23529505	.	-1	-1	.	-1
chr12	25205246	25205247	.	-1	-1	.	-1
chr12	28133249	28133250	.	-1	-1	.	-1
chr12	42081845	42081846	.	-1	-1	.	-1
chr12	48904110	48904111	.	-1	-1	.	-1
chr12	48978322	48978323	.	-1	-1	.	-1
chr12	49018975	49018976	.	-1	-1	.	-1
chr12	51186936	51186937	chr12	51181884	51187263	0.107	1
chr12	51906908	51906909	.	-1	-1	.	-1
chr12	52232520	52232521	.	-1	-1	.	-1
chr12	52487176	52487177	.	-1	-1	.	-1
chr12	52897187	52897188	.	-1	-1	.	-1
chr12	52948871	52948872	.	-1	-1	.	-1
chr12	53210567	53210568	chr12	53209092	53212207	0.045	1
chr12	53380176	53380177	.	-1	-1	.	-1
chr12	53962308	53962309	.	-1	-1	.	-1
chr12	53994895	53994896	.	-1	-1	.	-1
chr12	54016931	54016932	.	-1	-1	.	-1
chr12	54280193	54280194	.	-1	-1	.	-1
chr12	55966781	55966782	.	-1	-1	.	-1
chr12	56076799	56076800	.	-1	-1	.	-1
chr12	56202179	56202180	.	-1	-1	.	-1
chr12	57095408	57095409	chr12	57090646	57097824	0.417	1
chr12	57128483	57128484	.	-1	-1	.	-1
chr12	57459785	57459786	.	-1	-1	.	-1
chr12	57475445	57475446	chr12	57475272	57476356	0.058	1
chr12	57604622	57604623	.	-1	-1	.	-1
chr12	57747727	57747728	chr12	57747423	57749557	0.025	1
chr12	57797376	57797377	.	-1	-1	.	-1
chr12	69348381	69348382	.	-1	-1	.	-1
chr12	70243002	70243003	.	-1	-1	.	-1
chr12	76858709	76858710	.	-1	-1	.	-1
chr12	80792520	80792521	.	-1	-1	.	-1
chr12	88049016	88049017	.	-1	-1	.	-1
chr12	89419718	89419719	.	-1	-1	.	-1
chr12	96194375	96194376	.	-1	-1	.	-1
chr12	101568353	101568354	chr12	101567082	101568837	0.173	1
chr12	104117086	104117087	.	-1	-1	.	-1
chr12	109448655	109448656	.	-1	-1	.	-1
chr12	110280756	110280757	.	-1	-1	.	-1
chr12	110614027	110614028	.	-1	-1	.	-1
chr12	110909996	110909997	chr12	110892519	110918720	0.678	1
chr12	111443485	111443486	chr12	111439419	111452522	0.229	1
chr12	112418351	112418352	.	-1	-1	.	-1
chr12	114353911	114353912	.	-1	-1	.	-1
chr12	114670255	114670256	.	-1	-1	.	-1
chr12	115957905	115957906	.	-1	-1	.	-1
chr12	117208142	117208143	.	-1	-1	.	-1
chr12	120978543	120978544	.	-1	-1	.	-1
chr12	123671110	123671111	.	-1	-1	.	-1
chr12	123762188	123762189	.	-1	-1	.	-1
chr12	124911604	124911605	chr12	124909926	124911909	0.069	1
chr13	20187463	20187464	.	-1	-1	.	-1
chr13	20973036	20973037	.	-1	-1	.	-1
chr13	24882279	24882280	.	-1	-1	.	-1
chr13	26254104	26254105	.	-1	-1	.	-1
chr13	28300346	28300347	.	-1	-1	.	-1
chr13	32586452	32586453	.	-1	-1	.	-1
chr13	37562583	37562584	.	-1	-1	.	-1
chr13	40555667	40555668	.	-1	-1	.	-1
chr13	52377167	52377168	chr13	52366078	52378707	0.112	1
chr13	72782133	72782134	.	-1	-1	.	-1
chr13	78598362	78598363	.	-1	-1	.	-1
chr13	112067149	112067150	.	-1	-1	.	-1
chr14	23376773	23376774	.	-1	-1	.	-1
chr14	23381982	23381983	chr14	23378751	23387047	0.349	1
chr14	23412740	23412741	chr14	23411558	23413838	0.247	1
chr14	24336025	24336026	.	-1	-1	.	-1
chr14	31100117	31100118	.	-1	-1	.	-1
chr14	34709113	34709114	.	-1	-1	.	-1
chr14	39175183	39175184	.	-1	-1	.	-1
chr14	45135930	45135931	.	-1	-1	.	-1
chr14	49625174	49625175	.	-1	-1	.	-1
chr14	50719763	50719764	.	-1	-1	.	-1
chr14	53949736	53949737	.	-1	-1	.	-1
chr14	58427385	58427386	.	-1	-1	.	-1
chr14	59188646	59188647	.	-1	-1	.	-1
chr14	61695513	61695514	.	-1	-1	.	-1
chr14	63371364	63371365	chr14	63370590	63372704	0.045	1
chr14	63761899	63761900	.	-1	-1	.	-1
chr14	64388031	64388032	.	-1	-1	.	-1
chr14	65006174	65006175	.	-1	-1	.	-1
chr14	67294371	67294372	.	-1	-1	.	-1
chr14	68787655	68787656	chr14	68778726	68788050	0.3	1
chr14	72609034	72609035	.	-1	-1	.	-1
chr14	73136418	73136419	.	-1	-1	.	-1
chr14	73275107	73275108	.	-1	-1	.	-1
chr14	74498183	74498184	.	-1	-1	.	-1
chr14	75633625	75633626	.	-1	-1	.	-1
chr14	75958097	75958098	.	-1	-1	.	-1
chr14	77335029	77335030	.	-1	-1	.	-1
chr14	80954989	80954990	.	-1	-1	.	-1
chr14	91869411	91869412	.	-1	-1	.	-1
chr14	100725705	100725706	.	-1	-1	.	-1
chr14	100779206	100779207	.	-1	-1	.	-1
chr14	101761709	101761710	.	-1	-1	.	-1
chr14	102139503	102139504	.	-1	-1	.	-1
chr14	103121476	103121477	.	-1	-1	.	-1
chr14	104769349	104769350	.	-1	-1	.	-1
chr14	105526583	105526584	.	-1	-1	.	-1
chr14	105620506	105620507	.	-1	-1	.	-1
chr15	32641676	32641677	.	-1	-1	.	-1
chr15	32718004	32718005	.	-1	-1	.	-1
chr15	34755062	34755063	.	-1	-1	.	-1
chr15	34790107	34790108	chr15	34788982	34791351	0.199	1
chr15	36889204	36889205	chr15	36888033	36889554	0.22	1
chr15	39581079	39581080	.	-1	-1	.	-1
chr15	40929340	40929341	.	-1	-1	.	-1
chr15	41848146	41848147	.	-1	-1	.	-1
chr15	43369221	43369222	.	-1	-1	.	-1
chr15	43599563	43599564	.	-1	-1	.	-1
chr15	45631148	45631149	.	-1	-1	.	-1
chr15	48408313	48408314	.	-1	-1	.	-1
chr15	48712928	48712929	.	-1	-1	.	-1
chr15	48823741	48823742	.	-1	-1	.	-1
chr15	56421544	56421545	.	-1	-1	.	-1
chr15	57953424	57953425	.	-1	-1	.	-1
chr15	63042620	63042621	.	-1	-1	.	-1
chr15	66386837	66386838	.	-1	-1	.	-1
chr15	66702236	66702237	.	-1	-1	.	-1
chr15	67063763	67063764	chr15	67062389	67064344	0.06	1
chr15	69014695	69014696	.	-1	-1	.	-1
chr15	74179466	74179467	.	-1	-1	.	-1
chr15	74541206	74541207	.	-1	-1	.	-1
chr15	74719542	74719543	.	-1	-1	.	-1
chr15	78921058	78921059	.	-1	-1	.	-1
chr15	84817356	84817357	.	-1	-1	.	-1
chr15	87859751	87859752	.	-1	-1	.	-1
chr15	89243945	89243946	.	-1	-1	.	-1
chr15	89608789	89608790	.	-1	-1	.	-1
chr15	89749875	89749876	.	-1	-1	.	-1
chr15	89760591	89760592	.	-1	-1	.	-1
chr15	90388242	90388243	.	-1	-1	.	-1
chr15	94231538	94231539	.	-1	-1	.	-1
chr15	96325938	96325939	.	-1	-1	.	-1
chr15	96333261	96333262	.	-1	-1	.	-1
chr15	99565417	99565418	.	-1	-1	.	-1
chr15	101289784	101289785	.	-1	-1	.	-1
chr16	84271	84272	chr16	82066	87437	0.182	1
chr16	283164	283165	.	-1	-1	.	-1
chr16	287440	287441	.	-1	-1	.	-1
chr16	981444	981445	.	-1	-1	.	-1
chr16	1510427	1510428	chr16	1506942	1511478	0.289	1
chr16	1959538	1959539	.	-1	-1	.	-1
chr16	2088708	2088709	.	-1	-1	.	-1
chr16	2155698	2155699	.	-1	-1	.	-1
chr16	2964216	2964217	.	-1	-1	.	-1
chr16	3725054	3725055	chr16	3721774	3725499	0.086	1
chr16	4777606	4777607	.	-1	-1	.	-1
chr16	5239802	5239803	.	-1	-1	.	-1
chr16	8674596	8674597	.	-1	-1	.	-1
chr16	8788823	8788824	.	-1	-1	.	-1
chr16	14071319	14071320	.	-1	-1	.	-1
chr16	15703135	15703136	chr16	15701705	15708905	0.081	1
chr16	20933111	20933112	.	-1	-1	.	-1
chr16	21238874	21238875	.	-1	-1	.	-1
chr16	28499362	28499363	.	-1	-1	.	-1
chr16	30370934	30370935	.	-1	-1	.	-1
chr16	31201486	31201487	.	-1	-1	.	-1
chr16	31471585	31471586	.	-1	-1	.	-1
chr16	31527900	31527901	.	-1	-1	.	-1
chr16	46656132	46656133	.	-1	-1	.	-1
chr16	47461123	47461124	.	-1	-1	.	-1
chr16	50065967	50065968	.	-1	-1	.	-1
chr16	51135982	51135983	.	-1	-1	.	-1
chr16	54283304	54283305	chr16	54279618	54285263	0.181	1
chr16	54930865	54930866	.	-1	-1	.	-1
chr16	55389700	55389701	.	-1	-1	.	-1
chr16	56465640	56465641	.	-1	-1	.	-1
chr16	56608584	56608585	.	-1	-1	.	-1
chr16	57735739	57735740	.	-1	-1	.	-1
chr16	58157907	58157908	.	-1	-1	.	-1
chr16	58519951	58519952	.	-1	-1	.	-1
chr16	66366690	66366691	.	-1	-1	.	-1
chr16	67192155	67192156	.	-1	-1	.	-1
chr16	68636189	68636190	.	-1	-1	.	-1
chr16	68737292	68737293	.	-1	-1	.	-1
chr16	69706996	69706997	.	-1	-1	.	-1
chr16	70802084	70802085	.	-1	-1	.	-1
chr16	72093613	72093614	.	-1	-1	.	-1
chr16	72112157	72112158	.	-1	-1	.	-1
chr16	75627474	75627475	.	-1	-1	.	-1
chr16	83719311	83719312	.	-1	-1	.	-1
chr16	84145287	84145288	.	-1	-1	.	-1
chr16	86510527	86510528	.	-1	-1	.	-1
chr16	86566829	86566830	.	-1	-1	.	-1
chr16	88453280	88453281	.	-1	-1	.	-1
chr16	88677688	88677689	.	-1	-1	.	-1
chr16	89267619	89267620	.	-1	-1	.	-1
chr16	89912119	89912120	.	-1	-1	.	-1
chr16	89921392	89921393	.	-1	-1	.	-1
chr16	90056566	90056567	.	-1	-1	.	-1
chr17	3472374	3472375	.	-1	-1	.	-1
chr17	3510502	3510503	.	-1	-1	.	-1
chr17	3565444	3565445	.	-1	-1	.	-1
chr17	3636459	3636460	.	-1	-1	.	-1
chr17	6789133	6789134	.	-1	-1	.	-1
chr17	7225342	7225343	.	-1	-1	.	-1
chr17	7588178	7588179	chr17	7585572	7588572	0.096	1
chr17	7661779	7661780	.	-1	-1	.	-1
chr17	7717744	7717745	.	-1	-1	.	-1
chr17	8120592	8120593	.	-1	-1	.	-1
chr17	10390322	10390323	.	-1	-1	.	-1
chr17	10628526	10628527	.	-1	-1	.	-1
chr17	12665890	12665891	.	-1	-1	.	-1
chr17	16217191	16217192	.	-1	-1	.	-1
chr17	16380798	16380799	.	-1	-1	.	-1
chr17	18108756	18108757	.	-1	-1	.	-1
chr17	18327873	18327874	.	-1	-1	.	-1
chr17	27756766	27756767	.	-1	-1	.	-1
chr17	28041737	28041738	.	-1	-1	.	-1
chr17	28573115	28573116	.	-1	-1	.	-1
chr17	28725897	28725898	.	-1	-1	.	-1
chr17	30906344	30906345	.	-1	-1	.	-1
chr17	31094927	31094928	.	-1	-1	.	-1
chr17	31316410	31316411	.	-1	-1	.	-1
chr17	35543985	35543986	.	-1	-1	.	-1
chr17	38530031	38530032	.	-1	-1	.	-1
chr17	39063313	39063314	.	-1	-1	.	-1
chr17	39665349	39665350	.	-1	-1	.	-1
chr17	39671122	39671123	chr17	39669962	39683874	0.715	1
chr17	40309180	40309181	.	-1	-1	.	-1
chr17	41476710	41476711	.	-1	-1	.	-1
chr17	41500981	41500982	.	-1	-1	.	-1
chr17	41754604	41754605	chr17	41750890	41755030	0.056	1
chr17	42950526	42950527	.	-1	-1	.	-1
chr17	43044295	43044296	.	-1	-1	.	-1
chr17	43753738	43753739	.	-1	-1	.	-1
chr17	44070620	44070621	.	-1	-1	.	-1
chr17	44248390	44248391	.	-1	-1	.	-1
chr17	44557484	44557485	.	-1	-1	.	-1
chr17	44673069	44673070	.	-1	-1	.	-1
chr17	44798448	44798449	.	-1	-1	.	-1
chr17	44849948	44849949	chr17	44849440	44853456	0.154	1
chr17	45894527	45894528	.	-1	-1	.	-1
chr17	46029916	46029917	.	-1	-1	.	-1
chr17	46762506	46762507	.	-1	-1	.	-1
chr17	48528526	48528527	.	-1	-1	.	-1
chr17	48762234	48762235	.	-1	-1	.	-1
chr17	50464496	50464497	.	-1	-1	.	-1
chr17	50862223	50862224	chr17	50858862	50864765	0.149	1
chr17	55719627	55719628	.	-1	-1	.	-1
chr17	58205441	58205442	.	-1	-1	.	-1
chr17	58269855	58269856	.	-1	-1	.	-1
chr17	61399843	61399844	.	-1	-1	.	-1
chr17	63477061	63477062	.	-1	-1	.	-1
chr17	63682336	63682337	.	-1	-1	.	-1
chr17	63894909	63894910	.	-1	-1	.	-1
chr17	65528563	65528564	.	-1	-1	.	-1
chr17	70168673	70168674	.	-1	-1	.	-1
chr17	72121020	72121021	.	-1	-1	.	-1
chr17	74274234	74274235	.	-1	-1	.	-1
chr17	75441159	75441160	chr17	75440561	75443365	0.093	1
chr17	75498548	75498549	chr17	75498144	75508388	0.632	1
chr17	75587800	75587801	.	-1	-1	.	-1
chr17	76712832	76712833	.	-1	-1	.	-1
chr17	76734115	76734116	.	-1	-1	.	-1
chr17	80036632	80036633	.	-1	-1	.	-1
chr17	81509413	81509414	chr17	81508279	81509609	0.124	1
chr17	82047902	82047903	.	-1	-1	.	-1
chr17	82239023	82239024	chr17	82235186	82248812	0.319	1
chr18	580380	580381	.	-1	-1	.	-1
chr18	657653	657654	.	-1	-1	.	-1
chr18	670318	670319	.	-1	-1	.	-1
chr18	12991362	12991363	.	-1	-1	.	-1
chr18	20944612	20944613	.	-1	-1	.	-1
chr18	21242232	21242233	.	-1	-1	.	-1
chr18	22169589	22169590	.	-1	-1	.	-1
chr18	27932879	27932880	.	-1	-1	.	-1
chr18	34493291	34493292	.	-1	-1	.	-1
chr18	50227193	50227194	.	-1	-1	.	-1
chr18	51028528	51028529	.	-1	-1	.	-1
chr18	55222185	55222186	chr18	55217796	55226596	0.249	1
chr18	57544377	57544378	.	-1	-1	.	-1
chr18	59430939	59430940	.	-1	-1	.	-1
chr18	70003031	70003032	.	-1	-1	.	-1
chr18	76822557	76822558	.	-1	-1	.	-1
chr18	79395856	79395857	.	-1	-1	.	-1
chr18	79970813	79970814	.	-1	-1	.	-1
chr18	80109262	80109263	.	-1	-1	.	-1
chr19	589881	589882	.	-1	-1	.	-1
chr19	1026586	1026587	.	-1	-1	.	-1
chr19	1103982	1103983	.	-1	-1	.	-1
chr19	1383527	1383528	.	-1	-1	.	-1
chr19	1397026	1397027	.	-1	-1	.	-1
chr19	1446302	1446303	.	-1	-1	.	-1
chr19	1609291	1609292	.	-1	-1	.	-1
chr19	3506311	3506312	.	-1	-1	.	-1
chr19	4090321	4090322	chr19	4089033	4090423	0.043	1
chr19	4324043	4324044	.	-1	-1	.	-1
chr19	4472297	4472298	.	-1	-1	.	-1
chr19	5912339	5912340	.	-1	-1	.	-1
chr19	8580240	8580241	.	-1	-1	.	-1
chr19	8848844	8848845	.	-1	-1	.	-1
chr19	9247344	9247345	.	-1	-1	.	-1
chr19	10133342	10133343	.	-1	-1	.	-1
chr19	10718055	10718056	.	-1	-1	.	-1
chr19	10960932	10960933	.	-1	-1	.	-1
chr19	11199295	11199296	chr19	11199067	11201813	0.28	1
chr19	11420604	11420605	.	-1	-1	.	-1
chr19	11538767	11538768	.	-1	-1	.	-1
chr19	12938578	12938579	.	-1	-1	.	-1
chr19	12965159	12965160	.	-1	-1	.	-1
chr19	14408798	14408799	.	-1	-1	.	-1
chr19	15159038	15159039	.	-1	-1	.	-1
chr19	16324826	16324827	.	-1	-1	.	-1
chr19	18279694	18279695	.	-1	-1	.	-1
chr19	18868545	18868546	.	-1	-1	.	-1
chr19	35268962	35268963	.	-1	-1	.	-1
chr19	35641745	35641746	.	-1	-1	.	-1
chr19	35648323	35648324	.	-1	-1	.	-1
chr19	35825372	35825373	.	-1	-1	.	-1
chr19	36139953	36139954	.	-1	-1	.	-1
chr19	38587641	38587642	.	-1	-1	.	-1
chr19	41301587	41301588	.	-1	-1	.	-1
chr19	42325609	42325610	.	-1	-1	.	-1
chr19	47778677	47778678	.	-1	-1	.	-1
chr19	48296457	48296458	.	-1	-1	.	-1
chr19	49340595	49340596	.	-1	-1	.	-1
chr19	51685363	51685364	.	-1	-1	.	-1
chr19	51889235	51889236	.	-1	-1	.	-1
chr19	52429148	52429149	.	-1	-1	.	-1
chr19	55151767	55151768	chr19	55150854	55155225	0.307	1
chr19	56810077	56810078	.	-1	-1	.	-1
chr2	5692384	5692385	.	-1	-1	.	-1
chr2	8678845	8678846	.	-1	-1	.	-1
chr2	11179759	11179760	.	-1	-1	.	-1
chr2	11444375	11444376	.	-1	-1	.	-1
