X	32454833
X	32463595
X	32463596
X	32463596
X	32468711
X	32468712
X	32491276
X	32501754
X	32518132
X	32518133
X	32565701
X	32573529
X	32573638
X	32573848
X	32595877
X	32644131
X	32644315
X	32644963
X	32645153
X	32645153
X	32645154
X	32699111
X	32699111
X	32809612
X	32809613
X	32816642
X	32823388
X	32823389
X	32844861
X	32844862
X	32849727
X	32849822
X	33020138
X	33211281
X	31178807
X	31180368
X	31180483
X	31182905
X	31507280
X	31507455
X	32287702
X	32343133
X	32438240
X	32464585
X	32595756
X	32595877
X	31209497
2	178759173
2	178704408
15	48448894
X	33020138
3	8733992
19	11105601
19	11106564
19	11106688
19	11110650
19	11110650
19	11110651
19	11111512
19	11113277
19	11113534
19	11116857
19	11116999
19	11129512
19	11129671
19	11113276
1	62604236
15	48465789
15	48412568
15	48422070
15	48427775
15	48428345
15	48430670
15	48434593
15	48436960
15	48436960
15	48441847
15	48444661
15	48446824
15	48448767
15	48465789
15	48468411
15	48470757
15	48470758
15	48488112
15	48492459
15	48495468
15	48497392
15	48510170
15	48596379
15	48613094
15	48445505
15	48503786
15	48600236
15	48421557
15	48444662
15	48503940
15	48432865
15	48437321
15	48437918
15	48446823
15	48464022
15	48497265
15	48445375
15	48487438
15	48499040
15	48613009
15	48463898
9	94605456
9	94617767
14	100276649
10	75028488
10	75025250
19	48978004
19	48985849
10	71323055
10	71323056
14	23400708
16	176928
16	173694
19	35282553
7	100627492
9	132904409
16	2054295
16	2064429
16	2065636
16	2072239
16	2080164
9	132921362
16	2058746
16	2064428
16	2074199
16	2087943
9	132905579
9	132921361
16	2058875
16	2076490
16	2086380
16	2088225
9	132903649
6	26091590
7	100626762
7	100627822
X	154362417
X	154364721
X	154365487
X	154367639
X	154370872
12	114399512
1	11792276
19	11113451
19	11089617
19	11100221
19	11102788
19	11102788
19	11107390
19	11107515
19	11107516
19	11110772
19	11111513
19	11111640
19	11113277
19	11113534
19	11113764
19	11113764
19	11116092
19	11116213
19	11116213
19	11116857
19	11116999
19	11120368
19	11120523
19	11120524
19	11123346
19	11128087
19	11129512
19	11116213
20	34982556
8	143818372
9	137779634
8	60816502
11	5226929
X	41344400
X	41345402
X	41345403
X	41346227
X	41344237
11	118468845
12	49021874
12	49024947
12	49034066
11	118498369
12	49029060
12	49029237
12	49039220
12	49039221
12	49039359
12	49039434
12	49041992
12	49042646
12	49043429
12	49046792
12	49049680
12	49053073
12	49054526
12	49054527
12	49054752
12	49054899
12	49055028
X	45020731
X	45034930
X	45037653
X	45053827
X	45053956
X	45070358
X	45070359
X	45076827
12	49029400
9	137762673
9	137776845
9	137776845
9	137800879
9	137818059
9	137815946
17	46033078
11	47347856
16	2085323
9	132911452
16	2088140
16	2079670
16	2088226
11	119278508
15	48415768
15	48427566
15	48430803
15	48436959
15	48437078
15	48446705
15	48456763
15	48463241
15	48468410
15	48474379
15	48474527
15	48487074
15	48487311
15	48488112
15	48490079
15	48495467
15	48496098
15	48499039
15	48505024
15	48508580
15	48508581
15	48508705
15	48520818
15	48596281
15	48516364
15	48470757
15	48456635
15	48537810
15	48425865
15	48422069
15	48425865
15	48428472
15	48430670
15	48430803
15	48430804
15	48432864
15	48432865
15	48434592
15	48437389
15	48437767
15	48444539
15	48444661
15	48448767
15	48460245
15	48463241
15	48463898
15	48465566
15	48465567
15	48468104
15	48470633
15	48472550
15	48472550
15	48485373
15	48487201
15	48487311
15	48488494
15	48488495
15	48489850
15	48492460
15	48492587
15	48492588
15	48497392
15	48498984
15	48499039
15	48503786
15	48505149
15	48515385
15	48515386
15	48515386
15	48515386
15	48427566
15	48428345
15	48463241
15	48468411
15	48474254
15	48434593
15	48463898
15	48456636
15	48495468
15	48503785
15	48503786
15	48508706
15	48515385
15	48494203
15	48437919
15	48644605
15	48465788
15	48445375
15	48437079
15	74181459
15	74196148
20	10408804
X	154362417
16	3751725
6	98917373
6	98917720
11	95813113
2	144398300
2	144400271
2	144400272
2	144401309
2	144429768
2	144517277
2	144517420
16	88818125
16	88822588
16	88826701
16	88832103
16	88835212
16	88835724
16	88835724
16	88836268
16	88841095
16	88841095
16	88841895
16	88842705
16	88842830
16	88842830
16	88842831
16	88856757
16	88856757
16	88832102
17	17219017
3	4418133
3	4418134
3	4420063
3	4449341
3	4449342
11	47339792
11	47332813
11	47351507
18	51067189
2	130155095
9	83971671
1	156137233
X	154380232
17	17226324
22	20994728
22	20991830
8	93787842
15	48420686
15	48437766
15	48446705
15	48505148
16	2056771
16	2062010
16	2062601
16	2070579
16	2075798
16	2088140
16	2088141
17	46067548
X	31479105
X	154419541
11	5226928
11	5225728
5	87376391
15	84862634
8	60794984
8	60851105
8	60853501
8	60856203
6	149397765
X	120441729
X	120446304
X	120456770
X	120456771
X	31180369
X	31147520
X	31178668
X	31180369
X	31180482
X	31206668
X	31223046
X	31223046
X	31261018
X	31478375
X	31679374
X	31679588
X	31819974
X	32454660
X	32454661
X	32463438
X	32464585
X	32472163
X	32472310
X	32472310
X	32472310
X	32491276
X	32491519
X	32501754
X	32545158
X	32614302
X	32644315
X	32699111
X	32816641
X	33020137
X	33020138
X	31729630
19	11128086
15	48470758
15	48412568
6	26093233
17	68524078
17	17222500
19	11107516
19	11113450
11	47341137
11	47338519
11	47332704
17	44879555
16	2076066
X	45076827
9	137800985
15	48422069
15	48488111
6	98905671
2	144517276
16	173008
16	16157810
16	16161565
1	145927447
5	132378376
10	13295608
16	3744893
16	3758853
6	31967002
9	132905580
9	132906140
9	132907371
9	132921362
9	132921437
9	132921818
16	2048755
16	2056770
16	2057179
16	2064270
16	2071617
16	2072240
16	2072848
16	2075797
16	2075893
16	2076490
16	2079197
16	2079429
16	2080378
16	2080378
16	2083694
16	2083817
16	2084227
16	2087942
X	154379795
X	154380880
X	31496946
X	31968337
X	32573744
5	132390688
X	40062394
X	154366471
6	136822797
6	136822796
6	136898242
6	136825272
19	48311552
6	7565521
2	178613938
2	202513830
X	32545157
X	31657988
X	32472162
X	32472311
6	57196449
19	7172436
1	145925876
1	145926179
1	145927445
1	145927445
11	119278165
5	132370366
5	132378376
5	132378377
5	132378482
5	132378483
5	132384302
5	132385326
5	132393812
5	132393813
1	156138758
6	136825272
16	3736204
16	3736205
16	3749626
16	3751725
16	3758853
16	3778699
16	3879830
16	3731775
16	3740398
16	3740551
16	3745276
16	3745276
16	3745356
16	3757377
16	3757378
16	3767910
16	3769173
16	3774694
16	3778698
16	3778699
16	3778818
16	3782683
16	3793384
16	3851010
16	3851011
22	41157167
22	41160723
16	3749626
7	19117339
16	30963431
X	133692368
X	133953049
X	133985274
10	72007171
14	56585759
X	47179165
X	47181214
12	50106287
5	95467865
6	31967003
9	132897611
9	132900838
9	132900839
9	132904410
9	132904455
9	132904455
9	132905580
9	132911115
9	132911452
9	132912281
9	132912458
9	132912458
9	132912459
9	132921437
9	132921438
9	132923346
9	132923347
9	132923347
9	132923493
9	132923493
9	132923494
9	132925740
9	132925740
9	132925741
9	132912281
9	132912459
9	132927305
16	2050398
16	2050399
16	2053340
16	2054294
16	2055520
16	2056194
16	2056195
16	2056245
16	2056770
16	2057104
16	2058746
16	2058874
16	2060669
16	2060814
16	2062009
16	2062009
16	2062010
16	2062495
16	2062970
16	2063054
16	2063054
16	2063055
16	2064271
16	2065518
16	2070454
16	2070455
16	2070580
16	2071509
16	2072239
16	2072364
16	2072365
16	2072847
16	2072984
16	2072985
16	2072985
16	2074198
16	2074199
16	2075798
16	2075893
16	2076171
16	2076490
16	2079274
16	2079275
16	2079275
16	2079670
16	2080378
16	2081799
16	2083817
16	2084226
16	2086191
16	2086192
16	2086192
16	2086380
16	2086730
16	2086731
16	2086872
16	2086873
16	2087942
16	2088046
16	2088047
16	2088226
16	2054441
16	2050487
16	2084226
16	2054295
16	2062601
16	2076067
16	2084716
16	2087862
16	2054441
9	106923604
11	118476983
11	118478203
11	118480239
11	118482094
11	118490250
11	118494768
11	118510119
X	154379567
X	154379688
X	154379795
X	154380368
X	154380803
X	136207191
X	136208642
X	10495692
