chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62318561	62319679
chr11	62318561	62319679
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62322695	62325709
chr11	62325949	62329451
chr11	62360504	62362279
chr11	62365412	62367791
chr11	62381765	62382332
chr11	62436437	62437636
chr11	62476695	62478836
chr11	62492472	62493393
chr11	62536612	62537387
chr1	2866888	2870079
chr1	26944543	26949140
chr11	62556402	62557955
chr11	62556402	62557955
chr11	62556402	62557955
chr11	62552743	62553360
chr11	62560994	62564610
chr11	62560994	62564610
chr11	62552743	62553360
chr11	62556402	62557955
chr11	62556402	62557955
chr11	62560994	62564610
chr11	62560994	62564610
chr11	62556402	62557955
chr11	62552743	62553360
chr11	62560994	62564610
chr11	62560994	62564610
chr11	62552743	62553360
chr11	62552743	62553360
chr11	62552743	62553360
chr11	62574419	62575965
chr11	62574419	62575965
chr11	62570646	62571401
chr11	62570646	62571401
chr11	62601056	62601608
chr11	62618030	62619003
chr11	62626677	62632548
chr11	62646200	62646857
chr11	62646200	62646857
chr11	62649881	62652377
chr11	62649881	62652377
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27024043	27031568
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr1	27016170	27020985
chr11	63528937	63534722
chr11	63608123	63611506
chr11	63604310	63605058
chr11	63632291	63646172
chr11	63654049	63657875
chr11	63672872	63680850
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63680971	63683102
chr11	63686164	63689854
chr11	63710057	63714046
chr11	63821079	63824448
chr1	27047582	27052624
chr11	63915275	63917141
chr11	63947261	63952135
chr1	27069001	27072200
chr11	63971106	63972635
chr11	63975714	63976970
chr11	64003619	64004301
chr11	63999544	64000541
chr11	64010085	64012879
chr11	64004538	64007025
chr11	64015928	64016329
chr11	64038800	64040870
chr11	64038800	64040870
chr11	64034542	64035788
chr11	64034542	64035788
chr11	64053847	64054367
chr1	27075550	27082317
chr11	64123955	64125114
chr11	64151924	64154381
chr11	64162992	64164453
chr11	64172711	64175109
chr11	64386066	64389595
chr11	64513129	64516517
chr11	64510030	64510075
chr11	64528961	64533355
chr11	64566755	64569124
chr11	64572197	64572346
chr11	64629086	64634459
chr11	64634747	64641014
chr11	64647601	64648125
chr11	64642583	64644586
chr11	64647601	64648125
chr11	64642583	64644586
chr11	64642583	64644586
chr11	64647601	64648125
chr11	64642583	64644586
chr11	64647601	64648125
chr11	64654771	64657226
chr11	64686187	64688236
chr11	64686187	64688236
chr11	64682210	64683172
chr11	64682210	64683172
chr11	64682210	64683172
chr11	64686187	64688236
chr11	64686187	64688236
chr11	64682210	64683172
chr1	27116212	27116789
chr1	27104730	27113156
chr11	64794011	64796353
chr11	64947200	64947891
chr11	64950954	64951553
chr11	65055850	65063049
chr11	65063390	65067932
chr11	65068197	65070688
chr11	65083878	65085777
chr11	65137588	65140086
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65146914	65148603
chr11	65151648	65152582
chr11	65146914	65148603
chr11	65156706	65159576
chr11	65191777	65205746
chr11	65182277	65188760
chr11	65209876	65214857
chr11	65221377	65224585
chr11	65237205	65242206
chr11	65243200	65248379
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65269591	65272130
chr11	65269591	65272130
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65252232	65265007
chr11	65252232	65265007
chr11	65275134	65278801
chr11	65275134	65278801
chr11	65289957	65291038
chr11	65306907	65309947
chr1	27154730	27157080
chr11	65327237	65330006
chr11	65323597	65324164
chr11	65341551	65341994
chr11	65345098	65346837
chr11	65352850	65357680
chr11	65373152	65375890
chr11	65376383	65380143
chr11	65403010	65404056
chr11	65418002	65422674
chr1	27191148	27192902
chr11	65486488	65486760
chr11	65629458	65631184
chr11	65629458	65631184
chr11	65623499	65624143
chr11	65623499	65624143
chr11	65633952	65638698
chr11	65641781	65642216
chr11	65659651	65662335
chr11	65818154	65818313
chr11	65839366	65840887
chr11	65833727	65836227
chr11	65833727	65836227
chr11	65839366	65840887
chr11	65878067	65881890
chr11	65882128	65884487
chr11	65884974	65889503
chr11	65892355	65896315
chr11	66078666	66083008
chr11	66140774	66141787
chr11	66140774	66141787
chr11	66136301	66137699
chr11	66136301	66137699
chr11	66175691	66180427
chr11	66184227	66187003
chr11	66289886	66294385
chr11	66385610	66388001
chr1	27321700	27329300
chr11	66403722	66409527
chr11	66648722	66651705
chr1	27330041	27332543
chr11	66821156	66822803
chr11	66883842	66885217
chr11	66888262	66889826
chr11	66883842	66885217
chr11	66888262	66889826
chr11	67004896	67010432
chr11	67035450	67046947
chr11	67053067	67055255
chr11	67118537	67119474
chr11	67132883	67136382
chr11	67230867	67234910
chr11	67380517	67381789
chr11	67384822	67386311
chr11	67398916	67401271
chr11	67398916	67401271
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67398916	67401271
chr11	67398916	67401271
chr11	67398916	67401271
chr11	67398916	67401271
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67394454	67395871
chr11	67398916	67401271
chr11	67398916	67401271
chr11	67803388	67804967
chr11	67866047	67868076
chr11	67872516	67876478
chr11	67890369	67897407
chr11	67880918	67887336
chr11	67912253	67915809
chr11	67977677	67979546
chr11	68036153	68037864
chr11	68081627	68085712
chr11	68077017	68078584
chr11	68093698	68099737
chr11	68108306	68111503
chr11	68118829	68123836
chr11	68136024	68144056
chr11	68146231	68150659
chr1	27383207	27386644
chr11	68162702	68170635
chr11	68198783	68203316
chr11	68203462	68210250
chr11	68235361	68240283
chr1	27424120	27428659
chr11	68269911	68274109
chr11	68315423	68319410
chr11	68545010	68552949
chr1	2976270	2984260
chr1	2987274	3003772
chr11	68604163	68607800
chr11	68610856	68612738
chr11	68656825	68661081
chr11	68774699	68779201
chr11	68806732	68813212
chr11	68817964	68821366
chr1	27443582	27446814
chr11	68918432	68926844
chr11	68933205	68935498
chr11	69256674	69260517
chr11	69294113	69296618
chr11	69308135	69312937
chr11	69457432	69461656
chr11	69471901	69474175
chr11	70050945	70051411
chr1	27462494	27465955
chr11	71198441	71200668
chr1	27468373	27473369
chr11	71706203	71708440
chr11	71711501	71715236
chr11	71747103	71750600
chr11	71753692	71755958
chr11	71753692	71755958
chr11	71747103	71750600
chr11	71747103	71750600
chr11	71747103	71750600
chr11	71753692	71755958
chr11	71753692	71755958
chr1	27478000	27480109
chr11	71932633	71933412
chr11	71932633	71933412
chr11	71936450	71937523
chr11	71936450	71937523
chr11	72412882	72418950
chr11	72422540	72431846
chr11	72434909	72438988
chr11	72445044	72450501
chr11	72461275	72465001
chr11	72468822	72472951
chr11	72482397	72489032
chr11	72497756	72502787
chr11	72503111	72506861
chr11	72531846	72536025
chr11	72542089	72552025
chr1	27623881	27629042
chr11	72663684	72668076
chr11	72694231	72697713
chr11	72710530	72714918
chr11	72854846	72871724
chr11	72877774	72889863
chr11	72892993	72895277
chr11	72975578	72978761
chr11	73020855	73047844
chr11	73017318	73017782
chr1	27675949	27679306
chr11	73089201	73096758
chr11	73113829	73116388
chr11	73149075	73151517
chr11	73489276	73491991
chr11	73547404	73551166
chr1	27690752	27691908
chr11	73690657	73692378
chr11	73695396	73696165
chr11	73721636	73723034
chr11	73728312	73731748
chr11	73848645	73851394
chr11	74382729	74385627
chr11	74391776	74394683
chr1	27724300	27733691
chr11	74989628	74992969
chr11	75011534	75014403
chr11	75021725	75026953
chr11	75038790	75042395
chr11	75048486	75061186
chr11	75090436	75092973
chr11	75112074	75113693
chr11	75131649	75137032
chr11	75175811	75181560
chr11	75244645	75248201
chr11	75249461	75251962
chr1	27742130	27748153
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75274840	75277941
chr11	75263529	75271746
chr11	75263529	75271746
chr11	75280810	75288053
chr11	75292410	75297148
chr11	75299174	75302256
chr11	75349013	75351870
chr11	75434506	75437995
chr11	75527801	75529022
chr1	27749798	27766870
chr11	75830088	75833846
chr11	75871072	75874331
chr11	75893377	75904532
chr11	75910348	75912699
chr11	75914721	75920300
chr11	75944687	75948671
chr11	76285249	76292297
chr11	76312226	76318463
chr11	76320389	76323637
chr11	76324611	76329720
chr11	76331653	76336885
chr11	76363518	76369930
chr11	76410369	76415359
chr11	76445083	76448415
chr11	76455096	76457954
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76495891	76500479
chr11	76491476	76492840
chr11	76491476	76492840
chr11	76783024	76785900
chr11	77533710	77536316
chr11	77740744	77743973
chr11	77877268	77882594
chr11	77923086	77925529
chr1	3011437	3024206
chr11	78058949	78064351
chr1	27813769	27815141
chr1	27818187	27820162
chr1	27813769	27815141
chr1	27818187	27820162
chr11	78130416	78132758
chr11	78130416	78132758
chr11	78125952	78127311
chr11	78125952	78127311
chr11	78450685	78454478
chr11	78511070	78514601
chr11	78519554	78524774
chr11	78649387	78656064
chr11	78663114	78668429
chr1	27828744	27832980
chr11	78797464	78800797
chr11	78908428	78912627
chr11	78946148	78950182
chr1	27841639	27876704
chr11	82500806	82503869
chr11	82716695	82720446
chr1	27879243	27907449
chr11	82761598	82765058
chr11	82866464	82866689
chr11	82869712	82872855
chr11	82906332	82906673
chr11	83372653	83376284
chr11	83390397	83394853
chr11	83400768	83405404
chr11	83433097	83437599
chr11	84528703	84532656
chr11	84611993	84616216
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27912044	27929144
chr1	27912044	27929144
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
chr1	27932181	27934850
